incidentnum,incidentname,lat,long,state,area_km2,cause,sdoy,sday,smonth,syear,edoy,eday,emonth,eyear,report_length,costs,fatalities,home.destroyed,home.threat,max.aerial,tot.aerial,max.pers,tot.pers,max.agency.support
OR-WSA-00089,K-N-T Hamlet,44.861944,-121.198056,OR,1.214058,Human,232,20,8,2011,235,23,8,2011,3,105e3,0,0,4,0,0,85,193,4
OR-WSA-0065,4612 UDC,44.783333,-121.258333,OR,5.31352718,Human,188,7,7,2011,200,19,7,2011,12,25e4,0,1,0,0,0,175,175,5
OR-WWF-000630,Pot Creek,45.250556,-117.557222,OR,0.0809372,Lightning,234,22,8,2011,235,23,8,2011,1,2e4,0,0,0,0,0,0,0,0
OR-WWF-000848,Chicken Hill,44.998333,-118.354167,OR,0.49,Lightning,248,5,9,2011,257,14,9,2011,9,1482087,0,0,0,0,0,272,1235,7
OR-WWF-0494,Jim White Ridge Complex,45.286389,-117.585833,OR,2.55761552,Lightning,215,3,8,2011,292,5,8,2011,77,75e3,0,0,0,0,0,0,0,0
OR-WWF-0875,Cactus Mountain,45.793611,-116.741389,OR,33.791281,Unk,250,7,9,2011,271,8,9,2011,21,23e5,0,0,6,0,0,208,1009,7
PA-ALF-110002,Belltown Fire,41.363611,-79.001389,PA,0.23067102,Unk,313,9,11,2011,313,9,11,2011,0,1e4,0,0,0,0,0,62,62,2
PA-PAS-1711001,Pennsy Road,39.922778,-76.2725,PA,0.00404686,Human,48,17,2,2011,49,18,2,2011,1,0,0,0,0,0,0,11,11,1
PA-PAS-1911002,Pocono Circle,41.236111,-74.595278,PA,0.00404686,Human,101,11,4,2011,103,13,4,2011,2,0,0,1,0,0,0,25,25,1
SC-FMF-011603,Valley Wood,33.343611,-79.834444,SC,0.42,Unk,54,23,2,2011,56,25,2,2011,2,15e3,0,0,12,0,0,15,25,1
SC-FMF-011605,MOE,33.109167,-79.768611,SC,1.2342923,Unk,59,28,2,2011,61,28,3,2011,2,2e4,0,0,1,0,0,15,33,1
SC-FMF-011609,Rifle,33.051111,-79.640278,SC,7.82258038,Unk,83,24,3,2011,88,29,3,2011,5,35e3,0,0,3,0,0,20,67,3
SC-FMF-011612,Ackerman,33.208056,-79.828889,SC,1.62279086,Unk,166,15,6,2011,170,19,6,2011,4,2e4,0,0,0,0,0,10,26,2
SC-FMF-011614,Wedboo,33.319722,-79.8175,SC,1.32,Unk,171,20,6,2011,179,28,6,2011,8,75e3,0,0,0,0,0,13,72,3
SC-SCS-11FF0465,Bermuda Drive,33.635833,-79.753333,SC,0.00809372,Human,1,1,1,2011,1,1,1,2011,0,309,0,0,0,0,0,7,7,2
SC-SCS-11FF0466,Colony Drive,34.2425,-80.534167,SC,0.003642174,Human,365,31,12,2011,1,1,1,2011,-364,474,0,0,0,0,0,14,14,2
SC-SCS-11FF0475,Hermitage Pond,34.2525,-80.521667,SC,0.01214058,Human,8,8,1,2011,7,7,1,2011,-1,988,0,0,1,0,0,30,30,2
SC-SCS-11FF0476,Tequilla,33.841111,-80.52,SC,0.003237488,Human,9,9,1,2011,9,9,1,2011,0,74,0,0,0,0,0,1,1,1
SC-SCS-11FF0487,Cell Tower Road,33.05,-79.9,SC,0.03237488,Human,15,15,1,2011,15,15,1,2011,0,714,0,0,0,0,0,14,14,2
SC-SCS-11FF0488,Harden Road,34.021389,-79.550278,SC,0.0202343,Human,15,15,1,2011,15,15,1,2011,0,1974,0,0,0,0,0,39,39,2
SC-SCS-11FF0530,Cook Road,34.2125,-80.750278,SC,4.04686e-4,Human,28,28,1,2011,28,28,1,2011,0,650,0,0,0,0,0,11,11,2
SC-SCS-11FF0546,Juniper Road,34.6425,-79.884444,SC,0.04856232,Human,29,29,1,2011,32,29,2,2011,3,761,0,0,0,0,0,22,22,2
SC-SCS-11FF0592,Black Creek Church Road,34.7,-80.3,SC,4.04686e-4,Human,30,30,1,2011,31,31,1,2011,1,256,0,0,0,0,0,19,19,2
SC-SCS-11FF0604,Candy Lane,34.240833,-79.864444,SC,0.01214058,Human,43,12,2,2011,43,12,2,2011,0,564,0,0,0,0,0,13,13,2
SC-SCS-11FF0610,Sandy Plains Road,34.804444,-80.046389,SC,0.00404686,Human,44,13,2,2011,44,13,2,2011,0,784,0,0,0,0,0,27,27,2
SC-SCS-11FF0611,J A Dinkins,34.094167,-80.458056,SC,0.00809372,Human,44,13,2,2011,44,13,2,2011,0,410,0,0,0,0,0,6,6,2
SC-SCS-11FF0614,Devine Drive,34.168611,-80.374167,SC,0.041682658,Human,44,13,2,2011,44,13,2,2011,0,726,0,0,0,0,0,16,16,2
SC-SCS-11FF0633,H P Hodge,33.779444,-80.354167,SC,0.0202343,Human,45,14,2,2011,45,14,2,2011,0,1802,0,1,0,0,0,46,46,2
SC-SCS-11FF0643,Sammy Joye,34.216111,-80.104167,SC,0.00809372,Human,45,14,2,2011,45,14,2,2011,0,235,0,0,0,0,0,8,8,2
SC-SCS-11FF0646,C W Miles,34.551667,-80.492222,SC,0.1011715,Human,45,14,2,2011,46,15,2,2011,1,1798,0,0,0,0,0,54,54,2
SC-SCS-11FF0647,Sun Valley Road,34.185833,-80.780556,SC,0.03237488,Human,45,14,2,2011,45,14,2,2011,0,2615,0,1,0,0,0,75,75,2
SC-SCS-11FF0654,West Pine,34.258611,-79.418889,SC,4.04686e-4,Human,46,15,2,2011,46,15,2,2011,0,199,0,0,0,0,0,5,5,2
SC-SCS-11FF0656,West Ash Avenue,34.474444,-80.261111,SC,0.001214058,Human,46,15,2,2011,46,15,2,2011,0,218,0,0,0,0,0,5,5,2
SC-SCS-11FF0657,Mulberry Church road,33.838889,-80.279444,SC,0.00404686,Human,46,15,2,2011,46,15,2,2011,0,211,0,0,0,0,0,7,7,2
SC-SCS-11FF0668,Kirkley road,34.700556,-80.338889,SC,0.00202343,Human,47,16,2,2011,47,16,2,2011,0,223,0,1,0,0,0,7,7,2
SC-SCS-11FF0670,Drew Bakers Road,34.686389,-80.411389,SC,0.00404686,Human,47,16,2,2011,47,16,2,2011,0,154,0,1,0,0,0,4,4,2
SC-SCS-11FF0676,Knowlton road,33.810556,-80.010833,SC,0.00607029,Human,46,15,2,2011,47,16,2,2011,1,551,0,0,0,0,0,14,14,2
SC-SCS-11FF0679,Ivey Road,35.160556,-81.911944,SC,0.00809372,Human,47,16,2,2011,47,16,2,2011,0,713,0,0,0,0,0,20,20,2
SC-SCS-11FF0713,Knotty Pine Road,34.295,-79.955556,SC,0.00404686,Human,49,18,2,2011,49,18,2,2011,0,199,0,0,0,0,0,7,7,2
SC-SCS-11FF0715,Pickle,33.573889,-79.915556,SC,0.00404686,Human,49,18,2,2011,49,18,2,2011,0,488,0,0,0,0,0,12,12,2
SC-SCS-11FF0735,Fairview Church,34.699444,-80.275278,SC,0.0607029,Human,50,19,2,2011,50,19,2,2011,0,1064,0,0,0,0,0,28,28,2
SC-SCS-11FF0737,Whitehall Lane,34.466389,-80.066944,SC,0.01214058,Human,50,19,2,2011,50,19,2,2011,0,194,0,0,0,0,0,2,2,1
SC-SCS-11FF0776,Betsy Drive,33.529444,-79.765278,SC,0.02832802,Human,50,19,2,2011,50,19,2,2011,0,556,0,0,0,0,0,17,17,2
SC-SCS-11FF0796,Carriage Street,33.706111,-79.874444,SC,0.002832802,Human,50,19,2,2011,51,20,2,2011,1,508,0,0,0,0,0,15,15,2
SC-SCS-11FF0801,Hatcher Hill Road,34.749722,-79.821667,SC,0.202343,Human,50,19,2,2011,51,20,2,2011,1,3200,0,2,0,0,0,64,64,2
SC-SCS-11FF0858,Ike Wright Road,34.063333,-80.137778,SC,0.0202343,Human,53,22,2,2011,53,22,2,2011,0,684,0,0,0,0,0,15,15,2
SC-SCS-11FF0920,East Lynches River Road,34.096944,-80.060556,SC,0.001214058,Human,58,27,2,2011,58,27,2,2011,0,530,0,0,0,0,0,14,14,2
SC-SCS-11FF0928,Highway 9,34.746389,-80.495278,SC,0.002832802,Human,58,27,2,2011,59,28,2,2011,1,775,0,1,0,0,0,2,2,1
SC-SCS-11FF0964,Cattle Farm Road,34.351389,-79.511667,SC,0.41277972,Human,61,2,3,2011,61,2,3,2011,0,663,0,0,0,0,0,17,17,2
SC-SCS-11FF0982,Catawba Road,34.556111,-80.526111,SC,0.02832802,Human,62,3,3,2011,62,3,3,2011,0,782,0,0,0,0,0,18,18,2
SC-SCS-11FF1049,VanHorne,34.566667,-80.033056,SC,0.00404686,Human,73,14,3,2011,73,14,3,2011,0,666,0,1,0,0,0,20,20,2
SC-SCS-11FF1059,Browntown Road,34.208056,-80.297222,SC,0.0607029,Human,74,15,3,2011,74,15,3,2011,0,1027,0,0,0,0,0,30,30,2
SC-SCS-11FF1155,Ivey road,33.690833,-79.469444,SC,0.00809372,Human,80,21,3,2011,80,21,3,2011,0,570,0,0,0,0,0,14,14,2
SC-SCS-11FF1167,Country Club Drive,34.666667,-80.766667,SC,4.04686e-4,Human,81,22,3,2011,81,22,3,2011,0,338,0,0,0,0,0,13,13,2
SC-SCS-11FF1187,St. John Church Road,34.613611,-80.109167,SC,0.11331208,Human,82,23,3,2011,84,25,3,2011,2,1322,0,0,0,0,0,22,22,2
SC-SCS-11FF1202,Sea Island Parkway,32.406667,-80.530278,SC,0.0202343,Human,82,23,3,2011,82,23,3,2011,0,407,0,1,0,0,0,11,11,2
SC-SCS-11FF1209,Gapway,33.446667,-79.523056,SC,0.0202343,Human,83,24,3,2011,83,24,3,2011,0,408,0,0,0,0,0,12,12,2
SC-SCS-11FF1238,Bell Racoon Road,34.091944,-80.271944,SC,0.404686,Human,84,25,3,2011,86,27,3,2011,2,634,0,0,0,0,0,3,3,1
SC-SCS-11FF1287,Oakwood road,33.666944,-79.783056,SC,0.53418552,Human,98,8,4,2011,99,9,4,2011,1,1535,0,0,2,0,0,23,23,2
SC-SCS-11FF1361,Boiling Springs road,35.008889,-81.953611,SC,0.00404686,Human,122,2,5,2011,122,2,5,2011,0,637,0,0,1,0,0,19,19,2
SC-SCS-11FF1402,Taylor Pisgah,34.510278,-80.476944,SC,0.01214058,Human,146,26,5,2011,146,26,5,2011,0,1468,0,0,0,0,0,35,35,2
SC-SCS-11FF1497,Ackerman,33.216667,-79.816667,SC,1.62279086,Human,159,8,6,2011,167,16,6,2011,8,1120,0,0,0,0,0,2,2,1
SC-SCS-11FF1510,Riley,34.658611,-80.173889,SC,0.01618744,Human,169,18,6,2011,169,18,6,2011,0,902,0,1,0,0,0,13,13,2
SC-SCS-11FF613,Una Road,34.248889,-80.118889,SC,0.00404686,Human,44,13,2,2011,44,13,2,2011,0,62,0,0,0,0,0,1,1,1
SC-SCS-11NF0173,Christian Road,34.244444,-82.101944,SC,0.00404686,Human,4,4,1,2011,7,7,1,2011,3,1054,0,1,1,0,0,17,17,2
SC-SCS-11NF0188,Knighton Chapel Road,34.6975,-82.067222,SC,0.01011715,Human,29,29,1,2011,29,29,1,2011,0,1875,0,0,1,0,0,26,26,2
SC-SCS-11NF0200,Airline Road,34.390556,-82.610278,SC,0.00404686,Human,30,30,1,2011,30,30,1,2011,0,892,0,0,0,0,0,12,12,2
SC-SCS-11NF0207,McDaniel Road,34.714722,-81.068889,SC,0.00809372,Human,42,11,2,2011,42,11,2,2011,0,310,0,1,2,0,0,8,8,2
SC-SCS-11NF0228,Old Bluff Road,33.845278,-80.809167,SC,0.07284348,Human,45,14,2,2011,45,14,2,2011,0,1600,0,1,4,0,0,52,52,2
SC-SCS-11NF0238,Wes Crawford Place,34.3325,-81.896111,SC,0.001214058,Human,46,15,2,2011,46,15,2,2011,0,429,0,0,0,0,0,12,12,2
SC-SCS-11NF0247,Thrift Road,35.119722,-81.849722,SC,0.008903092,Human,47,16,2,2011,47,16,2,2011,0,1262,0,0,2,0,0,32,32,2
SC-SCS-11NF0264,Willis road,35.015,-82.351667,SC,0.03237488,Human,49,18,2,2011,49,18,2,2011,0,995,0,0,0,0,0,18,18,2
SC-SCS-11NF0267,Ora Court,33.8075,-81.0625,SC,8.09372e-4,Human,50,19,2,2011,50,19,2,2011,0,496,0,0,0,0,0,13,13,2
SC-SCS-11NF0268,Beersheba Road,35.056944,-81.307778,SC,0.01618744,Human,50,19,2,2011,50,19,2,2011,0,910,0,1,0,0,0,34,34,2
SC-SCS-11NF0287,Wyatt Road,35.060833,-81.982778,SC,0.00809372,Human,50,19,2,2011,50,19,2,2011,0,656,0,0,0,0,0,21,21,2
SC-SCS-11NF0291,Evelyn road,34.8325,-82.505833,SC,0.00202343,Human,50,19,2,2011,50,19,2,2011,0,154,0,0,2,0,0,2,2,1
SC-SCS-11NF0293,Bellwood Road,34.976944,-82.693333,SC,0.00202343,Human,51,20,2,2011,51,20,2,2011,0,334,0,0,1,0,0,7,7,2
SC-SCS-11NF0306,Black Snake Road,34.804167,-82.639167,SC,0.00607029,Human,52,21,2,2011,52,21,2,2011,0,240,0,0,3,0,0,2,2,1
SC-SCS-11NF0310,Melrose Drive,34.995,-81.033611,SC,0.00809372,Human,52,21,2,2011,52,21,2,2011,0,682,0,0,0,0,0,18,18,2
SC-SCS-11NF0330,Lynn Road,34.975556,-82.337778,SC,0.0202343,Human,52,21,2,2011,53,22,2,2011,1,80,0,0,0,0,0,0,0,0
SC-SCS-11NF0331,Gunnells Road,34.436111,-82.302222,SC,0.0607029,Human,53,22,2,2011,54,23,2,2011,1,1986,0,1,0,0,0,47,47,2
SC-SCS-11NF0371,Founders,33.86,-81.248889,SC,0.00809372,Human,59,28,2,2011,59,28,2,2011,0,1048,0,0,0,0,0,27,27,2
SC-SCS-11NF0384,Glassy Mtn Road,35.105278,-82.303611,SC,0.01618744,Human,71,12,3,2011,71,12,3,2011,0,924,0,0,0,0,0,28,28,2
SC-SCS-11NF0390,Cool Valley Road,34.995556,-82.552222,SC,0.03237488,Human,72,13,3,2011,74,15,3,2011,2,1e3,0,0,2,0,0,18,18,2
SC-SCS-11NF0394,Clear Springs Road,34.756944,-82.201667,SC,0.016592126,Human,72,13,3,2011,72,13,3,2011,0,988,0,0,2,0,0,32,32,2
SC-SCS-11NF0416,Camp Road,35.011389,-82.275,SC,0.01618744,Human,92,2,4,2011,92,2,4,2011,0,426,0,0,2,0,0,14,14,2
SC-SCS-11WF0342,Cross Swamp Road,32.981667,-80.895833,SC,0.0202343,Human,29,29,1,2011,29,29,1,2011,0,187,0,0,0,0,0,4,4,2
SC-SCS-11WF0347,Clover Hill Road,32.777222,-80.661389,SC,0.61,Human,29,29,1,2011,29,29,1,2011,0,803,0,0,0,0,0,9,9,2
SC-SCS-11WF0350,C E Travis,33.375,-80.301944,SC,0.03237488,Human,29,29,1,2011,29,29,1,2011,0,114,0,0,0,0,0,2,2,1
SC-SCS-11WF0351,Trailers Fire,33.49,-80.989167,SC,0.02832802,Human,29,29,1,2011,29,29,1,2011,0,86,0,0,0,0,0,1,1,1
SC-SCS-11WF0394,Tony Drive,33.302778000000004,-80.443333,SC,0.0404686,Human,45,14,2,2011,45,14,2,2011,0,690,0,0,0,0,0,14,14,2
SC-SCS-11WF0395,Jasperstone Circlestone,32.516111,-80.740556,SC,0.001214058,Human,45,14,2,2011,45,14,2,2011,0,128,0,1,2,0,0,2,2,2
SC-SCS-11WF0419,Kurt Poole Road,33.574444,-81.225278,SC,0.00607029,Human,46,15,2,2011,46,15,2,2011,0,274,0,0,0,0,0,7,7,2
SC-SCS-11WF0438,Cuylear Avenue,32.678056,-81.097778,SC,0.01618744,Human,48,17,2,2011,48,17,2,2011,0,154,0,1,0,0,0,2,2,2
SC-SCS-11WF0445,Golf Course,33.543333,-81.804167,SC,0.0202343,Human,48,17,2,2011,48,17,2,2011,0,545,0,0,3,0,0,15,15,2
SC-SCS-11WF0477,Cramer Road,33.345,-80.752778,SC,0.03237488,Human,50,19,2,2011,50,19,2,2011,0,750,0,0,0,0,0,26,26,2
SC-SCS-11WF0490,Firetower Road,32.6375,-81.009444,SC,0.01214058,Human,51,20,2,2011,51,20,2,2011,0,367,0,1,1,0,0,11,11,2
SC-SCS-11WF0502,Wingfield Plantation,32.911111,-80.8325,SC,0.404686,Human,51,20,2,2011,51,20,2,2011,0,228,0,0,0,0,0,8,8,2
SC-SCS-11WF0512,United Drive,33.033333,-79.765833,SC,0.00607029,Human,51,20,2,2011,51,20,2,2011,0,62,0,0,0,0,0,0,0,0
SC-SCS-11WF0527,Boxworth,32.621389,-80.721667,SC,0.01618744,Human,52,21,2,2011,52,21,2,2011,0,318,0,0,0,0,0,9,9,2
SC-SCS-11WF0528,Gaters,33.023056,-80.098056,SC,0.00202343,Human,52,21,2,2011,52,21,2,2011,0,62,0,0,1,0,0,1,1,1
SC-SCS-11WF0530,Woods,32.985278,-80.245833,SC,0.0404686,Human,52,21,2,2011,52,21,2,2011,0,457,0,0,0,0,0,9,9,2
SC-SCS-11WF0540,RiverPort,32.220833,-81.075556,SC,1.66,Human,50,19,2,2011,58,27,2,2011,8,3173,0,0,8,0,0,14,14,2
SC-SCS-11WF0559,Oxpen Road,33.533056,-81.8,SC,0.05665604,Human,53,22,2,2011,53,22,2,2011,0,154,0,1,2,0,0,2,2,2
SC-SCS-11WF0597,Primrose Court,33.317778,-80.633611,SC,0.03237488,Human,55,24,2,2011,55,24,2,2011,0,782,0,0,0,0,0,14,14,2
SC-SCS-11WF0630,Banning Street,33.321667,-80.928056,SC,0.02630459,Human,59,28,2,2011,59,28,2,2011,0,801,0,0,4,0,0,22,22,2
SC-SCS-11WF0635,Smoke Road,33.112222,-80.481667,SC,0.04856232,Human,59,28,2,2011,59,28,2,2011,0,248,0,0,0,0,0,7,7,2
SC-SCS-11WF0688,Camper Berkeley,33.119444,-80.159167,SC,0.00404686,Human,63,4,3,2011,63,4,3,2011,0,62,0,0,0,0,0,1,1,1
SC-SCS-11WF0700,Lacasa Court,33.359167,-80.832222,SC,0.00202343,Human,64,5,3,2011,64,5,3,2011,0,102,0,0,0,0,0,2,2,1
SC-SCS-11WF0705,Chessy Creek,32.868056,-80.603333,SC,0.404686,Human,63,4,3,2011,64,5,3,2011,1,200,0,0,0,0,0,1,1,1
SC-SCS-11WF0756,Magenta Drive,33.662222,-81.028333,SC,0.01214058,Human,73,14,3,2011,73,14,3,2011,0,603,1,0,0,0,0,18,18,2
SC-SCS-11WF0774,Murray Road,32.824444,-81.163056,SC,0.0607029,Human,75,16,3,2011,75,16,3,2011,0,418,0,0,0,0,0,5,5,2
SC-SCS-11WF0798,USFS SCFC,33.183056,-79.6,SC,0.404686,Human,77,18,3,2011,77,18,3,2011,0,369,0,0,0,0,0,3,3,2
SC-SCS-11WF0799,Cross Pineville,33.36,-80.172222,SC,0.017806184,Human,77,18,3,2011,77,18,3,2011,0,298,0,1,1,0,0,5,5,2
SC-SCS-11WF0813,Reynolds Road,33.285833,-81.350556,SC,0.02428116,Human,78,19,3,2011,78,19,3,2011,0,469,0,0,0,0,0,12,12,2
SC-SCS-11WF0845,Machefski,32.985,-80.640278,SC,0.00809372,Human,81,22,3,2011,81,22,3,2011,0,790,0,1,0,0,0,26,26,2
SC-SCS-11WF0854,SC State,33.551944,-80.501389,SC,0.45,Lightning,78,19,3,2011,81,22,3,2011,3,480,0,0,0,0,0,2,2,1
SC-SCS-11WF0856,MeadWestvaco,32.624444,-81.130556,SC,0.51,Human,81,22,3,2011,89,30,3,2011,8,3243,0,0,0,0,0,21,21,2
SC-SCS-11WF0913,Young,33.218056,-80.254167,SC,0.01821087,Human,85,26,3,2011,85,26,3,2011,0,642,0,0,3,0,0,5,5,2
SC-SCS-11WF0915,Timpleton Creech,33.302778000000004,-81.279167,SC,0.74057538,Human,83,24,3,2011,91,1,4,2011,8,3845,0,0,0,0,0,22,22,2
SC-SCS-11WF0934,misc home,33.002778,-79.82,SC,0.023067102,Human,98,8,4,2011,98,8,4,2011,0,557,0,1,0,0,0,15,15,2
SC-SCS-11WF0935,misc 2 home,33.047222,-80.343889,SC,0.02832802,Human,98,8,4,2011,98,8,4,2011,0,279,0,1,0,0,0,5,5,2
SC-SCS-11WF0942,Otis Baughman Sr Road,33.619167,-81.335556,SC,0.00809372,Human,100,10,4,2011,101,11,4,2011,1,454,0,0,0,0,0,19,19,2
SC-SCS-11WF0966,Clayton,33.111944,-81.04,SC,0.00607029,Human,109,19,4,2011,109,19,4,2011,0,206,0,0,0,0,0,2,2,1
SC-SCS-11WF1000,Foster,32.988056,-81.053611,SC,0.0607029,Human,125,5,5,2011,125,5,5,2011,0,280,0,0,0,0,0,3,3,2
SC-SCS-11WF1025,Camelot,33.3325,-80.771389,SC,0.02832802,Human,140,20,5,2011,140,20,5,2011,0,481,0,0,0,0,0,12,12,2
SC-SCS-11WF1027,Land,32.921944,-80.683333,SC,4.04686e-4,Human,140,20,5,2011,140,20,5,2011,0,644,0,0,1,0,0,17,17,2
SC-SCS-11WF1074,Edward Road,32.83,-80.790556,SC,0.3237488,Lightning,154,3,6,2011,176,25,6,2011,22,1500,0,0,0,0,0,6,6,3
SC-SCS-11WF1098,Delta Plantation,32.179722,-81.0275,SC,0.41277972,Human,159,8,6,2011,172,21,6,2011,13,2e3,0,0,7,0,0,10,10,2
SC-SCS-11WF1105,Bear Swamp,32.564444,-80.706944,SC,0.00809372,Human,161,10,6,2011,161,10,6,2011,0,621.5,0,0,0,0,0,12,12,2
SC-SCS-11WF1137,Moonlight,33.348333,-81.460278,SC,0.00809372,Human,166,15,6,2011,166,15,6,2011,0,570,0,0,1,0,0,14,14,2
SC-SCS-11WF1148,Pine Acres Road,33.506667,-81.4875,SC,0.394164164,Lightning,165,14,6,2011,172,21,6,2011,7,2e3,0,0,4,0,0,36,36,2
SC-SCS-11WF1155,Universal Circle,33.328889,-79.819444,SC,1.011715,Human,170,19,6,2011,161,10,6,2011,-9,249,0,0,0,0,0,3,3,2
SC-SCS-11WF1167,Rivers,32.873611,-80.655278,SC,0.00202343,Human,174,23,6,2011,174,23,6,2011,0,887.5,0,2,0,0,0,21,21,2
SC-SCS-11WF1185,Lafayette,33.423333,-80.048333,SC,0.00202343,Human,179,28,6,2011,179,28,6,2011,0,262,0,0,0,0,0,5,5,2
SC-SCS-12FF0053,Cougar,33.681389,-79.774444,SC,0.00607029,Human,186,5,7,2011,186,5,7,2011,0,509,0,1,1,0,0,16,16,2
SC-SCS-12FF0060,Bays Hunt Club,33.933056,-78.783056,SC,0.72034108,Human,186,5,7,2011,221,9,8,2011,35,13332,0,0,0,0,0,39,39,2
SC-SCS-12FF0158,Agnew,34.3925,-82.695833,SC,0.00607029,Human,210,29,7,2011,213,1,8,2011,3,864,0,0,0,0,0,25,25,2
SC-SCS-12FF0434,Smith,34.563333,-79.398889,SC,8.09372e-4,Human,340,6,12,2011,341,7,12,2011,1,540,0,1,1,0,0,12,12,2
SC-SCS-12FW0183,Turtle Point,32.992222,-80.235,SC,0.01214058,Human,318,14,11,2011,325,21,11,2011,7,250,0,0,0,0,0,0,0,0
SC-SCS-12NF0026,Winnsboro,34.143611,-81.039722,SC,0.00404686,Human,205,24,7,2011,205,24,7,2011,0,496,0,0,0,0,0,13,13,2
SC-SCS-12NF0040,Turkey Creek,34.4,-82.283333,SC,0.0404686,Lightning,214,2,8,2011,215,3,8,2011,1,1e3,0,0,0,0,0,0,0,0
SC-SCS-12WF0042,Stillwater,33.540278,-80.919167,SC,0.00202343,Human,201,20,7,2011,201,20,7,2011,0,364,0,0,0,0,0,11,11,2
SC-SCS-12WF0057,Connelly,33.519722,-81.369167,SC,0.49,Lightning,203,22,7,2011,213,1,8,2011,10,1643,0,0,0,0,0,12,12,2
SC-SCS-12WF0065,Carr,33.5475,-81.903611,SC,0.00404686,Human,205,24,7,2011,205,24,7,2011,0,407,0,0,0,0,0,11,11,2
SC-SCS-12WF0067,Dragstrip,33.384167,-81.775,SC,0.00202343,Human,205,24,7,2011,205,24,7,2011,0,868,0,2,0,0,0,26,26,2
SC-SCS-12WF0139,Pioneer Place,33.627778,-81.789167,SC,0.01214058,Human,262,19,9,2011,262,19,9,2011,0,1674,0,0,3,0,0,19,19,2
SC-SCS-F060811-53,Meadowlark Lane,33.817778,-79.155556,SC,0.33184252,Human,159,8,6,2011,221,20,8,2011,62,93148,0,0,0,0,0,10,22,2
SC-SCS-F070311-3,Hornet,33.768611,-78.916667,SC,5.56038564,Human,184,3,7,2011,241,29,8,2011,57,3e5,0,0,100,0,0,37,187,2
SC-SCS-W032311-48,Windy,33.177778000000004,-79.433333,SC,10.521836,Unk,82,23,3,2011,164,28,6,2011,82,55e3,0,0,160,0,0,182,381,4
SC-SCS-W032411-6,Sandridge Road,33.093889,-80.455833,SC,5.05,Human,83,24,3,2011,98,27,4,2011,15,29818,0,0,52,0,0,120,226,2
SC-SCS-W081111-4,Poston,33.408611,-80.140278,SC,0.005665604,Human,223,11,8,2011,223,11,8,2011,0,250,0,0,2,0,0,1,1,1
SC-SRF-110013,Road 2,33.323611,-81.727778,SC,0.61,Lightning,217,5,8,2011,259,16,9,2011,42,15e3,0,0,0,0,0,16,16,1
SD-BKF-110573,Coal Canyon,43.435833,-103.849722,SD,21.10032804,Lightning,223,11,8,2011,230,18,8,2011,7,28e5,1,0,3,0,0,471,2433,10
SD-BKF-110622,SHEEP WAGON,43.661111,-104.04,SD,0.51395122,Lightning,232,20,8,2011,234,22,8,2011,2,75e3,0,0,0,0,0,65,113,3
SD-BKF-110715,Buck,43.829722,-103.96,SD,0.86,Lightning,242,30,8,2011,245,31,9,2011,3,3e4,0,0,4,0,0,58,64,5
SD-CRA-110848,LONE TREE,44.9275,-101.218611,SD,1.36,Human,279,6,10,2011,282,9,10,2011,3,32e3,0,0,3,0,0,57,94,4
SD-LBA-110838,HIGHWAY 47,43.997778,-99.485833,SD,7.69,Human,278,5,10,2011,281,8,10,2011,3,3e4,0,0,1,0,0,22,36,3
SD-PRA-110653,Wild Stallion,43.059444,-102.794722,SD,10.16,Unk,235,23,8,2011,241,29,8,2011,6,27e4,0,2,2,0,0,32,114,2
SD-PRA-152,NAW DOG,43.2475,-102.746667,SD,1.9222585,Unk,238,26,8,2011,238,26,8,2011,0,15e3,0,0,0,0,0,29,29,1
SD-RBA-110834,OKREEK,43.3175,-100.229722,SD,70.82005,Human,278,5,10,2011,280,7,10,2011,2,375e3,0,0,0,0,0,152,250,6
SD-SDS-110458,COAL CREEK,43.221111,-103.856111,SD,1.64302516,Human,201,20,7,2011,201,20,7,2011,0,2e4,0,0,0,0,0,22,22,2
SD-SDS-110668,THOMPSON,44.324444,-103.182778,SD,12.14058,Human,237,25,8,2011,240,28,8,2011,3,25e3,0,0,0,0,0,53,203,2
SD-SDS-110836,MOUND CITY,45.725278,-100.068333,SD,44.52,Human,278,5,10,2011,280,7,10,2011,2,2e4,0,0,0,0,0,76,77,2
SD-SDS-110868,Line Creek,43.531389,-104.020944,SD,2.6102247,Human,304,31,10,2011,305,31,11,2011,1,5e4,0,0,1,0,0,66,66,3
SD-SDS-110873,HORSESHOE,44.172778,-103.082778,SD,3.6017054,Human,307,3,11,2011,308,4,11,2011,1,0,0,0,6,0,0,80,160,3
TN-CNF-000005,Milligan,35.4925,-84.020556,TN,1.16,Lightning,159,8,6,2011,224,14,8,2011,65,249e3,0,0,0,0,0,78,325,1
TN-CNF-000007,Bluff Fire,35.121389,-84.628333,TN,0.5,Unk,223,11,8,2011,228,16,8,2011,5,3e5,0,0,0,0,0,93,287,2
TN-GSP-11023,Beard Cane Gap WF,35.628333,-83.86,TN,1.0521836,Lightning,206,25,7,2011,249,31,9,2011,43,35e3,0,0,0,0,0,5,16,1
TN-TNS-0004,Hurricane Landing,36.341667,-87.943333,TN,0.53,Human,315,11,11,2011,322,18,11,2011,7,0,0,0,0,0,0,0,0,0
